Harga,Kamar Tidur,Kamar Mandi,Luas Tanah,Luas Bangunan,Sertifikat,Daya Listrik,Jumlah Lantai,Kondisi Properti,Carport,Kamar Tidur Pembantu,Kamar Mandi Pembantu,Kecamatan
8500000000,5,3,300,500,SHM,5500,2,Bagus,2,1,1,Kelapa Dua
8500000000,5,3,300,500,SHM,5500,2,Bagus,2,1,1,Kelapa Dua
8500000000,5,3,300,500,SHM,5500,2,Bagus,1,1,1,Kelapa Dua
8500000000,5,3,300,500,SHM,5500,2,Bagus,2,1,1,Kelapa Dua
8500000000,5,3,300,500,SHM,5500,2,Bagus,2,1,1,Kelapa Dua
8500000000,5,4,200,380,SHM,11000,3,Baru,2,2,1,Kelapa Dua
8500000000,5,3,300,500,SHM,5500,2,Bagus,2,1,1,Kelapa Dua
8500000000,5,3,300,500,SHM,5500,2,Bagus,1,1,1,Kelapa Dua
8500000000,5,3,300,500,SHM,5500,2,Bagus,2,1,1,Kelapa Dua
8500000000,5,3,300,500,SHM,5500,2,Bagus,2,1,1,Kelapa Dua
8500000000,5,4,300,500,SHM,5500,2,Bagus,2,1,1,Kelapa Dua
8500000000,4,3,300,500,SHM,5500,2,Bagus,2,1,1,Kelapa Dua
8700000000,4,5,200,570,SHM,7700,3,Bagus,2,1,1,Kelapa Dua
8800000000,4,4,291,286,PPJB,4400,3,Bagus,2,1,1,Kelapa Dua
8900000000,4,4,293,540,Lainnya,5500,3,Baru,3,2,2,Pagedangan
800000000,3,2,70,120,SHM,2200,2,Bagus,1,1,0,Kelapa Dua
800000000,3,2,50,65,SHM,2200,2,Baru,2,0,0,Balaraja
800000000,3,2,60,63,SHM,2200,2,Bagus,1,1,1,Cikupa
800000000,2,1,60,36,SHM,2200,1,Baru,1,0,0,Cisauk
800000000,2,1,78,40,SHM,2200,1,Bagus,1,0,0,Legok
800000000,4,3,62,120,SHM,2200,3,Bagus,1,0,0,Cisauk
800000000,1,2,32,41,Lainnya,2200,2,Bagus,1,0,0,Kelapa Dua
800000000,7,7,166,165,SHM,1300,1,Bagus,1,0,0,Teluk Naga
800000000,2,1,60,72,SHM,2200,1,Baru,1,0,0,Cikupa
800000000,3,2,66,79,SHM,1300,2,Baru,1,0,0,Cikupa
800000000,2,1,90,72,SHM,1300,1,Bagus,1,0,0,Cikupa
800000000,3,3,90,78,SHM,3300,1,Bagus,1,0,0,Cikupa
800000000,2,1,102,46,SHM,2200,1,Baru,1,0,0,Sindang Jaya
810000000,5,2,72,72,SHM,2200,2,Bagus,1,0,0,Kelapa Dua
810000000,2,2,87,65,SHM,2200,1,Bagus,1,0,0,Cikupa
811000000,3,3,62,64,SHM,2200,2,Bagus,2,0,0,Legok
820000000,3,2,62,64,SHM,2200,2,Bagus,1,0,0,Kelapa Dua
825000000,3,2,62,64,SHM,2200,2,Bagus,1,0,0,Kelapa Dua
830000000,2,1,84,36,SHM,1300,1,Bagus,1,0,0,Cisauk
830000000,2,1,84,36,SHM,1300,1,Bagus,1,0,0,Cisauk
830000000,3,3,102,90,Lainnya,2200,2,Bagus,2,0,0,Curug
840000000,4,2,60,120,SHM,2200,2,Bagus,1,0,0,Kelapa Dua
840000000,3,3,40,75,SHM,2200,3,Bagus,1,0,0,Cikupa
845000000,4,3,77,93,Lainnya,2200,2,Baru,1,0,0,Cikupa
845000000,2,1,84,70,SHM,2200,1,Bagus,1,1,0,Cisauk
845000000,2,1,75,37,HGB,2200,1,Bagus,1,0,0,Cikupa
850000000,4,3,90,120,HGB,2200,2,Baru,1,0,0,Cikupa
850000000,3,1,163,100,SHM,2200,1,Bagus,2,1,0,Cikupa
850000000,3,2,66,90,HGB,2200,1,Bagus,1,0,0,Sindang Jaya
850000000,3,2,90,90,HGB,2200,2,Bagus,1,0,0,Cikupa
850000000,2,1,60,27,Lainnya,2200,1,Bagus,1,0,0,Cikupa
850000000,2,2,119,50,SHM,2200,1,Baru,2,0,0,Cikupa
850000000,2,1,136,90,SHM,2200,1,Bagus,2,0,0,Cikupa
850000000,3,2,90,90,HGB,2200,2,Bagus,2,0,0,Cikupa
850000000,2,2,60,57,Lainnya,2200,2,Bagus,2,1,1,Cisauk
850000000,2,1,119,76,SHM,1300,1,Bagus,1,0,0,Sindang Jaya
850000000,2,2,81,61,Lainnya,2200,2,Baru,2,1,1,Cisauk
850000000,2,1,136,136,SHM,2200,1,Bagus,1,1,1,Cikupa
850000000,2,1,119,76,SHM,2200,1,Bagus,1,0,0,Cikupa
850000000,2,2,40,50,Lainnya,2200,2,Bagus,1,1,1,Kelapa Dua
850000000,2,2,40,50,Lainnya,2200,2,Bagus,1,1,1,Kelapa Dua
850000000,3,2,66,90,HGB,2200,2,Bagus,1,0,0,Sindang Jaya
860000000,3,2,60,60,SHM,2200,2,Bagus,1,0,0,Kelapa Dua
865000000,5,3,136,120,SHM,1300,1,Bagus,1,0,0,Tigaraksa
870000000,2,2,40,49,SHM,2200,2,Bagus,1,0,0,Kelapa Dua
875000000,3,2,136,99,Lainnya,2200,2,Bagus,1,0,0,Cikupa
875000000,3,3,89,120,SHM,2200,2,Baru,2,0,0,Cikupa
880000000,3,2,72,63,Lainnya,2200,2,Baru,1,0,0,Pasar Kemis
880000000,2,1,136,84,Lainnya,2200,1,Bagus,1,1,1,Cikupa
880000000,4,3,120,186,SHM,3300,3,Baru,2,1,1,Kelapa Dua
890000000,5,2,98,120,SHM,900,2,Bagus,1,0,0,Kelapa Dua
890000000,2,1,72,36,Lainnya,2200,1,Bagus,1,0,0,Cikupa
890000000,4,2,60,100,SHM,2200,2,Bagus,1,0,0,Kelapa Dua
890000000,4,2,174,165,SHM,1300,1,Bagus,1,0,0,Kelapa Dua
890000000,3,3,75,140,SHM,2200,2,Bagus,1,0,0,Kelapa Dua
890000000,4,2,60,100,SHM,2200,2,Bagus,1,0,0,Kelapa Dua
890000000,4,2,174,165,SHM,1300,1,Bagus,1,0,0,Kelapa Dua
890000000,4,2,60,100,SHM,2200,2,Bagus,1,0,0,Kelapa Dua
890000000,2,1,72,36,SHM,1300,1,Bagus,1,0,0,Cisauk
895000000,3,2,114,120,SHM,5500,2,Bagus,1,0,0,Curug
9200000000,4,3,250,356,SHM,7700,3,Bagus,2,4,1,Kelapa Dua
9200000000,4,3,240,316,PPJB,3500,3,Bagus,2,1,1,Kelapa Dua
9250000000,5,5,600,550,SHM,33000,2,Bagus,2,2,1,Pagedangan
9700000000,4,3,238,268,Lainnya,4400,3,Bagus,2,1,1,Kelapa Dua
9700000000,6,7,250,600,SHM,10600,3,Bagus,2,0,0,Kelapa Dua
9900000000,4,5,300,328,Lainnya,5500,2,Baru,4,1,1,Kelapa Dua
900000000,4,3,105,165,SHM,1300,2,Bagus,1,0,0,Kelapa Dua
900000000,4,3,105,165,SHM,1300,2,Bagus,1,0,0,Kelapa Dua
900000000,2,2,60,70,SHM,1300,2,Bagus,1,0,0,Pasar Kemis
900000000,2,2,48,59,Lainnya,2200,2,Bagus,1,0,0,Kelapa Dua
900000000,4,4,100,150,SHM,1300,2,Baru,2,1,0,Cikupa
900000000,2,1,119,80,Lainnya,2200,1,Bagus,1,1,1,Cikupa
900000000,2,1,77,70,SHM,900,1,Bagus,1,0,0,Pagedangan
900000000,2,1,90,47,Lainnya,2200,1,Baru,1,0,0,Cikupa
920000000,3,1,103,90,SHM,1300,1,Bagus,1,0,0,Kelapa Dua
925000000,4,3,100,140,SHM,2200,2,Baru,2,0,0,Cikupa
925000000,3,3,100,120,SHM,2200,2,Baru,2,0,0,Cikupa
925000000,4,3,100,140,SHM,2200,2,Baru,2,0,0,Cikupa
940000000,2,2,48,50,Lainnya,2200,2,Bagus,1,1,1,Kelapa Dua
940000000,4,3,60,150,SHM,1300,2,Bagus,1,0,0,Kelapa Dua
950000000,2,1,60,28,Lainnya,2200,1,Baru,1,0,0,Kelapa Dua
950000000,4,3,100,105,SHM,2200,1,Bagus,2,0,0,Cikupa
950000000,4,4,108,101,HGB,2200,2,Baru,1,1,1,Sindang Jaya
950000000,2,1,150,90,SHM,2200,1,Bagus,2,0,0,Cikupa
950000000,2,2,40,56,PPJB,2200,2,Bagus,1,0,0,Kelapa Dua
950000000,2,2,72,61,Lainnya,2200,2,Baru,1,1,1,Cisauk
950000000,3,2,102,88,Lainnya,1300,2,Bagus,1,0,0,Cikupa
950000000,4,2,84,105,SHM,2200,2,Baru,1,1,1,Cikupa
950000000,4,3,90,120,SHM,1300,2,Bagus,2,0,0,Cikupa
950000000,4,3,77,93,SHM,2200,2,Baru,1,1,1,Cikupa
950000000,2,1,84,45,SHM,2200,1,Bagus,1,0,0,Cisauk
950000000,3,2,136,84,SHM,2200,1,Bagus,2,0,0,Cikupa
950000000,2,1,87,57,SHM,3500,1,Bagus,1,1,0,Cisauk
950000000,2,1,120,160,SHM,2200,2,Bagus,1,0,0,Cikupa
950000000,4,4,100,110,SHM,2200,2,Baru,2,0,0,Cikupa
950000000,2,2,48,60,SHM,2200,2,Butuh Renovasi,1,1,0,Kelapa Dua
950000000,2,2,90,69,SHM,2200,2,Bagus,1,1,0,Cikupa
950000000,2,1,102,46,SHM,2200,2,Bagus,1,0,0,Cikupa
950000000,3,2,148,58,HGB,1300,2,Bagus,1,0,0,Balaraja
960000000,2,2,48,65,SHM,2200,2,Bagus,1,1,1,Kelapa Dua
970000000,3,2,112,112,Lainnya,5500,1,Bagus,1,0,0,Cikupa
975000000,2,1,72,45,SHM,1300,1,Bagus,1,0,0,Cisauk
975000000,2,2,138,66,SHM,1300,1,Bagus,1,0,0,Legok
980000000,2,2,48,59,Lainnya,2200,2,Baru,1,1,1,Kelapa Dua
980000000,3,1,90,90,SHM,2200,2,Bagus,1,0,0,Kelapa Dua
980000000,3,1,150,100,SHM,2200,2,Bagus,2,0,0,Cikupa
980000000,3,1,150,100,SHM,2200,2,Baru,2,0,0,Cikupa
980000000,3,3,98,95,SHM,2200,2,Baru,1,1,1,Balaraja
985000000,2,1,174,150,SHM,1300,2,Butuh Renovasi,1,0,0,Legok
988000000,2,2,40,50,SHM,2200,2,Baru,1,0,0,Cisauk
998000000,4,3,60,98,HGB,2200,3,Baru,1,0,0,Curug
999000000,4,3,72,68,SHM,2200,2,Bagus,2,1,1,Cisauk
